incident_id,timestamp,door_id,country_id,door_type,usage_scenario,installation_environment,customer_type,context_criticality_id,alert_type_id
INC-I-BR-000475-1970,2025-01-03 04:34:11,I-BR-000475,BR,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-BR-000475-1988,2025-01-03 14:48:10,I-BR-000475,BR,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-BR-000476-64,2025-01-01 03:50:20,I-BR-000476,BR,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-BR-000476-222,2025-01-01 16:05:35,I-BR-000476,BR,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-BR-000476-1328,2025-01-02 18:45:58,I-BR-000476,BR,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-BR-000476-1881,2025-01-03 23:09:52,I-BR-000476,BR,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-BR-000477-934,2025-01-02 06:59:29,I-BR-000477,BR,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-BR-000477-1533,2025-01-02 01:44:16,I-BR-000477,BR,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-BR-000477-1721,2025-01-03 05:51:55,I-BR-000477,BR,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-BR-000477-1820,2025-01-03 14:15:19,I-BR-000477,BR,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-BR-000478-129,2025-01-01 05:38:30,I-BR-000478,BR,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-BR-000478-817,2025-01-02 14:55:30,I-BR-000478,BR,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-BR-000478-1232,2025-01-02 17:07:36,I-BR-000478,BR,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-BR-000478-1490,2025-01-02 12:58:22,I-BR-000478,BR,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-G-BR-000487-127,2025-01-03 20:15:18,G-BR-000487,BR,ECOline Home,moderate,Community,B2C,CC05,AT07
INC-P-CL-000489-62,2025-01-01 07:03:29,P-CL-000489,CL,ECOline Pedestrian,low,Office,B2B,CC01,AT02
INC-P-CL-000490-858,2025-01-02 07:35:44,P-CL-000490,CL,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-CL-000490-1984,2025-01-03 13:10:12,P-CL-000490,CL,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-CL-000490-2320,2025-01-03 03:52:58,P-CL-000490,CL,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-I-CL-000491-154,2025-01-01 21:01:36,I-CL-000491,CL,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT09
INC-I-CL-000492-143,2025-01-01 00:36:53,I-CL-000492,CL,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT05
INC-I-CL-000493-85,2025-01-01 04:21:08,I-CL-000493,CL,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-CL-000493-955,2025-01-02 20:59:41,I-CL-000493,CL,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-CL-000493-1285,2025-01-02 01:30:50,I-CL-000493,CL,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-CL-000493-1723,2025-01-03 04:33:41,I-CL-000493,CL,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-CL-000493-1762,2025-01-03 13:14:09,I-CL-000493,CL,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-G-CL-000496-14,2025-01-01 14:06:07,G-CL-000496,CL,ECOline Home,moderate,Community,B2C,CC05,AT05
INC-P-ZA-000497-247,2025-01-02 17:25:42,P-ZA-000497,ZA,ECOline Pedestrian,low,Office,B2B,CC01,AT03
INC-P-ZA-000498-86,2025-01-01 17:10:57,P-ZA-000498,ZA,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-ZA-000498-570,2025-01-01 06:52:09,P-ZA-000498,ZA,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-ZA-000498-996,2025-01-02 14:32:12,P-ZA-000498,ZA,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-ZA-000498-1066,2025-01-02 18:12:30,P-ZA-000498,ZA,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-ZA-000498-1152,2025-01-02 04:51:27,P-ZA-000498,ZA,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-ZA-000498-2175,2025-01-03 02:38:05,P-ZA-000498,ZA,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-I-ZA-000500-342,2025-01-02 04:56:17,I-ZA-000500,ZA,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT06
INC-I-ZA-000501-90,2025-01-01 09:39:00,I-ZA-000501,ZA,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-ZA-000501-353,2025-01-01 10:50:25,I-ZA-000501,ZA,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-ZA-000501-472,2025-01-01 06:13:46,I-ZA-000501,ZA,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-ZA-000501-1702,2025-01-03 18:06:36,I-ZA-000501,ZA,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-ZA-000501-2031,2025-01-03 23:20:37,I-ZA-000501,ZA,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
